,artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,rolloff-mean,rolloff-var,bandwidth-mean,bandwidth-var,centroid-mean,centroid-var,rms-mean,rms-var,harmonic-mean,harmonic-var,percpt-mean,percpt-var,zeroCross-mean,zeroCross-var,mel-mean,mel-var,chroma-mean,chroma-var,mfcc1-mean,mfcc1-var,mfcc2-mean,mfcc2-var,mfcc3-mean,mfcc3-var,mfcc4-mean,mfcc4-var,mfcc5-mean,mfcc5-var,mfcc6-mean,mfcc6-var,mfcc7-mean,mfcc7-var,mfcc8-mean,mfcc8-var,mfcc9-mean,mfcc9-var,mfcc10-mean,mfcc10-var,mfcc11-mean,mfcc11-var,mfcc12-mean,mfcc12-var,mfcc13-mean,mfcc13-var,mfcc14-mean,mfcc14-var,mfcc15-mean,mfcc15-var,mfcc16-mean,mfcc16-var,mfcc17-mean,mfcc17-var,mfcc18-mean,mfcc18-var,mfcc19-mean,mfcc19-var,mfcc20-mean,mfcc20-var
23,M.O.P.,Cold as Ice,244466,True,2000,54,0.656,0.88,11,-5.425,0,0.143,0.0421,0.0,0.294,0.758,85.565,hip hop,6410.348737498186,1701608.374467668,2678.9718427221414,117268.03212170517,3191.755559697495,833947.6214558788,0.21937225759029388,0.005582993384450674,1.292938009100908e-06,0.014394615776836872,-0.00024121710157487541,0.023027487099170685,0.18131821617535904,0.1484419206583449,10.673663139343262,3840.487548828125,0.4252718687057495,0.09089067578315735,-32.17792892456055,2518.370849609375,48.85246276855469,1335.3873291015625,-6.849813461303711,838.7437133789062,32.45466613769531,464.58184814453125,-1.2962827682495117,373.6736145019531,11.623884201049805,206.45834350585938,-8.022007942199707,203.07266235351562,6.791234016418457,184.1879425048828,-10.358159065246582,127.60342407226562,3.448106050491333,129.7611083984375,-10.657902717590332,140.097412109375,6.530681610107422,139.3719482421875,-5.225345611572266,179.6221160888672,6.5049614906311035,143.8551788330078,-8.166160583496094,122.86971282958984,4.923878192901611,162.7055206298828,-7.067532539367676,147.57130432128906,5.037349224090576,167.25738525390625,-7.275723934173584,206.3928985595703,5.0431294441223145,172.90301513671875
24,Melanie C,I Turn To You,352173,False,1999,54,0.522,0.803,1,-5.825,1,0.0327,0.00117,0.00167,0.31,0.0783,135.205,"pop, Dance/Electronic",5723.252892272761,3304807.0093745366,2637.900993416619,266927.92649400746,2498.5350149320307,798196.183164591,0.2224934995174408,0.001698601758107543,-9.541860345052555e-05,0.028749365359544754,-3.295512215117924e-05,0.009898269549012184,0.09479667422524565,0.08581026478107825,10.993300437927246,2915.44970703125,0.43013784289360046,0.08005011081695557,-52.11661148071289,4895.34814453125,88.39929962158203,1112.2808837890625,8.303238868713379,440.7561950683594,26.787973403930664,224.35231018066406,6.604735374450684,143.441650390625,23.06744384765625,121.90912628173828,-5.39976167678833,92.34464263916016,18.271648406982422,95.05735778808594,-7.563600540161133,81.02520751953125,13.110674858093262,62.76386642456055,-6.4718194007873535,46.91229248046875,8.76723861694336,43.23934555053711,-5.500341415405273,42.02387237548828,9.419843673706055,48.57896423339844,-4.130709171295166,72.7576904296875,9.693638801574707,77.76737976074219,-0.3105299770832062,76.90071868896484,6.220715045928955,65.5906982421875,-3.0429728031158447,64.30537414550781,9.649628639221191,66.3383560180664
25,Limp Bizkit,Take A Look Around,321040,False,2000,72,0.425,0.852,11,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,metal,4945.19093044033,2242839.080340702,2483.6534607558983,144913.07124732202,2172.2428451797678,492416.4099961316,0.21869231760501862,0.0019648142624646425,-2.327316678929492e-06,0.03227880969643593,-3.105596624664031e-05,0.007524501997977495,0.0707936507936508,0.06578190980095747,11.2633638381958,4884.24365234375,0.4339924454689026,0.0894918218255043,-57.964019775390625,2506.588623046875,93.9879150390625,518.841552734375,2.208621025085449,247.67942810058594,33.1973876953125,178.9191131591797,5.850866794586182,114.23208618164062,24.986167907714844,82.81324768066406,-1.387815237045288,76.57356262207031,10.433350563049316,59.59090805053711,-5.465972900390625,52.26299285888672,14.263195991516113,51.215545654296875,-2.503474235534668,48.50098419189453,9.443385124206543,38.61005783081055,-6.178492069244385,39.651466369628906,4.551641941070557,39.89800262451172,-5.499634265899658,47.47922134399414,5.506058692932129,45.1608772277832,-5.695154666900635,40.771244049072266,3.909630060195923,38.23067092895508,-11.797593116760254,46.136192321777344,0.7409552931785583,48.65424728393555
26,Darude,Sandstorm,225493,False,2001,69,0.528,0.965,11,-7.984,0,0.0465,0.141,0.985,0.0797,0.587,136.065,"pop, Dance/Electronic",6737.205094375847,559686.1957149094,2867.7594425153497,27012.434012862297,3172.179933462221,282638.80854189117,0.2629985511302948,0.006741910707205534,0.00025251659099012613,0.043297212570905685,0.0018350050086155534,0.013731216080486774,0.13207180650037792,0.11462884442810474,16.266311645507812,12005.0947265625,0.4153769016265869,0.07293585687875748,-0.7701036334037781,3550.076171875,56.73637771606445,303.1904602050781,-4.895691394805908,111.28271484375,24.075592041015625,75.11775970458984,0.32820209860801697,83.93531036376953,12.882050514221191,65.63783264160156,-13.072094917297363,68.1792984008789,5.336203575134277,40.541873931884766,-8.103960990905762,35.91885757446289,9.91610336303711,31.410537719726562,-2.769150972366333,36.87594223022461,13.498346328735352,41.96080017089844,-0.8305121660232544,46.866275787353516,14.4547700881958,67.47346496582031,2.9598007202148438,55.6286506652832,14.827452659606934,75.2528305053711,-0.9564837217330933,59.92193603515625,10.940187454223633,47.12892150878906,-3.527815818786621,43.355377197265625,10.448217391967773,83.39746856689453
28,Moloko,The Time Is Now,318280,False,2000,54,0.682,0.743,9,-10.644,0,0.165,0.35,0.000129,0.277,0.546,127.962,"pop, Dance/Electronic",5255.905718257183,3115570.3655965356,2639.309893890646,210096.47942404513,2208.6230837335434,709930.1028901831,0.18543791770935059,0.006345294415950775,4.9914728151634336e-05,0.013987933285534382,1.1229571100557223e-05,0.01697237230837345,0.07520559334845049,0.06954971207755797,9.408519744873047,4680.5380859375,0.4049484431743622,0.09280844777822495,-107.94562530517578,3326.6923828125,87.10670471191406,702.5148315429688,22.297107696533203,307.10076904296875,42.16608810424805,235.5727996826172,11.025333404541016,134.51930236816406,20.281343460083008,127.17893981933594,2.2680532932281494,85.3936767578125,11.778282165527344,78.520263671875,-3.101296901702881,73.2732925415039,4.812958717346191,62.67453384399414,-9.166389465332031,77.17518615722656,5.962247371673584,61.09626388549805,-11.645851135253906,55.945579528808594,0.4020700454711914,59.10062026977539,-11.079139709472656,53.52771759033203,4.95264196395874,42.382259368896484,-8.878692626953125,51.73025131225586,4.2932000160217285,43.406490325927734,-5.763473987579346,46.244720458984375,1.7875453233718872,63.30942916870117
29,Chicane,Don't Give Up,210786,False,2016,47,0.644,0.72,10,-9.635,0,0.0419,0.00145,0.504,0.0839,0.53,132.017,Dance/Electronic,4765.787848599555,6223891.999170017,2292.3507337564056,753219.105137508,2158.060895703405,1205344.295945215,0.16604813933372498,0.005189478397369385,-8.252517545770388e-06,0.01604027859866619,-2.349972874071682e-06,0.008241523988544941,0.09081330309901739,0.08256624707926338,7.2465739250183105,1990.9375,0.43580910563468933,0.08411377668380737,-107.54412841796875,7468.08349609375,114.87061309814453,3478.859130859375,9.421076774597168,854.7686767578125,18.032413482666016,484.0450744628906,2.8995869159698486,141.43753051757812,15.375260353088379,94.64649963378906,-3.1758408546447754,107.0626449584961,7.055744171142578,57.3731803894043,-7.075536251068115,69.21126556396484,7.818336009979248,90.02044677734375,-5.713261604309082,54.76083755493164,6.297095775604248,51.19989013671875,-6.960916519165039,58.84672927856445,5.168153762817383,41.25637435913086,-7.991735458374023,36.35139083862305,0.9035810828208923,39.29358673095703,-7.432366371154785,48.80253982543945,4.06470251083374,47.86682891845703,-3.736783981323242,48.70174789428711,6.115695953369141,55.45847702026367
30,DMX,Party Up,268866,True,1999,71,0.51,0.931,11,-3.302,1,0.347,0.0738,0.0,0.5,0.53,201.936,"hip hop, pop",6008.330335115132,861524.0195438481,2581.546074083654,61483.9565146824,2980.9219371634103,399751.3217341597,0.26754093170166016,0.010678432881832123,-3.2595467928331345e-05,0.024976128712296486,-0.00013710603525396436,0.03284014016389847,0.15595389266817838,0.13163227602982078,17.255062103271484,15539.4755859375,0.4528552293777466,0.08389012515544891,-3.7560911178588867,1727.2166748046875,62.100643157958984,548.4341430664062,-8.09035587310791,296.2881164550781,41.21377182006836,231.18939208984375,-7.2786545753479,289.29986572265625,16.59830093383789,109.54330444335938,-9.60651683807373,173.5886993408203,11.34858512878418,129.28277587890625,-6.327866554260254,73.17345428466797,7.395129203796387,93.58497619628906,-6.039087295532227,83.88663482666016,12.145344734191895,84.87576293945312,-5.796493053436279,67.87247467041016,8.928343772888184,70.26876831054688,-4.890565872192383,61.9380989074707,6.78354549407959,52.951515197753906,-9.01028823852539,45.49028396606445,2.8729441165924072,47.12921905517578,-5.3192877769470215,40.17627716064453,0.6801838874816895,49.67549514770508
31,Debelah Morgan,Dance with Me,220106,False,2000,49,0.85,0.674,7,-7.981,0,0.0373,0.309,0.000645,0.0356,0.74,115.005,"pop, R&B",6238.570609550358,2168643.4084268194,2771.1182456915826,101681.6533282777,2989.1683820064873,898751.0612169314,0.22762367129325867,0.010033214464783669,-9.231158765032887e-05,0.027758292853832245,-0.0005149623611941934,0.020307084545493126,0.14035600907029477,0.12065619978815408,13.16384220123291,11107.001953125,0.3771026134490967,0.09551269561052322,-69.48255920410156,4319.5712890625,54.492950439453125,778.9378051757812,12.298778533935547,660.2302856445312,41.32686233520508,275.6739501953125,7.311342239379883,273.3232727050781,11.807175636291504,278.5283508300781,1.2467360496520996,257.4653625488281,1.6429431438446045,198.3003387451172,-8.720541000366211,150.1525115966797,12.502119064331055,153.5734100341797,-19.57679557800293,153.76119995117188,9.307239532470703,122.70037078857422,-6.955718517303467,96.96634674072266,5.3925886154174805,153.680419921875,-5.532069206237793,129.33834838867188,5.548030376434326,123.4894790649414,-5.068934917449951,126.81400299072266,3.6387887001037598,136.6555938720703,-10.859302520751953,167.4995880126953,2.088750123977661,181.88528442382812
32,Madonna,Music,225973,False,2000,58,0.736,0.802,7,-8.527,1,0.0663,0.00149,0.0876,0.14,0.871,119.854,pop,5397.863193193088,3858396.305646818,2480.3543566518597,306172.0150978226,2627.0121921590953,1126341.2877820372,0.17966081202030182,0.010080142877995968,3.552158204911393e-06,0.02512291632592678,-3.1299798138206825e-05,0.010602019727230072,0.12039909297052154,0.10590315138239736,9.236255645751953,9249.8779296875,0.4812468886375427,0.09214120358228683,-127.329345703125,9963.37109375,59.43330764770508,1607.2698974609375,-9.52180290222168,1090.5400390625,30.81024169921875,413.5496826171875,5.969878196716309,343.2825927734375,9.684999465942383,298.60418701171875,1.6117746829986572,263.87646484375,11.092181205749512,130.67674255371094,2.1649258136749268,135.5841522216797,9.14179515838623,171.5907745361328,-2.741309404373169,82.42083740234375,11.406672477722168,95.67474365234375,-1.1389997005462646,93.80329895019531,11.444680213928223,99.88391876220703,0.14269037544727325,126.50880432128906,9.174944877624512,173.02806091308594,3.571399688720703,172.6620635986328,16.848299026489258,167.2879638671875,3.829542875289917,171.61660766601562,3.2820346355438232,162.7522735595703
33,Ruff Endz,No More,242560,False,2000,52,0.839,0.641,10,-5.669,0,0.0858,0.0324,4.56e-06,0.0602,0.927,97.004,R&B,5500.66257157931,2266796.4301895252,2609.8071021920528,121354.11625306083,2466.496924336075,551580.7198858415,0.12499721348285675,0.004015435930341482,-1.1642170647974126e-05,0.0058208853006362915,-4.078682468389161e-05,0.007951876148581505,0.10062585034013606,0.0905002885834606,4.36655330657959,1514.4403076171875,0.4202154576778412,0.09152024239301682,-123.51712799072266,4972.8056640625,80.67616271972656,843.9737548828125,6.5355544090271,660.8878173828125,31.098737716674805,285.33258056640625,3.817199468612671,251.59481811523438,9.729774475097656,322.4369201660156,-7.641400337219238,155.78744506835938,8.801197052001953,134.1175994873047,-14.330232620239258,121.61869049072266,9.96363353729248,118.25078582763672,-10.257740020751953,85.18006896972656,7.152825832366943,77.39434814453125,-6.566452980041504,67.30612182617188,2.8731956481933594,73.92011260986328,-5.451918601989746,66.17061614990234,0.6987740397453308,53.15559768676758,-8.489117622375488,53.734642028808594,5.17107629776001,54.889041900634766,-6.8995771408081055,57.51272201538086,3.4905858039855957,58.72390365600586
34,Britney Spears,Born to Make You Happy,243533,False,1999,58,0.633,0.922,11,-4.842,0,0.0454,0.116,0.000465,0.071,0.686,84.11,pop,4825.841652129087,2695670.4962660153,2473.7171690929326,151533.56143691804,2196.2117301477156,505922.3176896635,0.20321211218833923,0.0051956502720713615,1.1169551726197824e-05,0.021183079108595848,-2.2703716240357608e-05,0.011996457353234291,0.08553514739229025,0.07821888595286945,10.360647201538086,3624.161865234375,0.3823845386505127,0.08582189679145813,-62.66912841796875,4817.369140625,97.5507583618164,652.390625,1.5049983263015747,302.1319274902344,25.032926559448242,194.18690490722656,4.659816265106201,139.85983276367188,15.721811294555664,126.69168090820312,-4.423689365386963,103.44595336914062,9.14647388458252,93.0640640258789,-3.4939417839050293,99.70586395263672,10.704194068908691,78.90043640136719,-9.348376274108887,55.666446685791016,4.270541191101074,54.00954818725586,-7.919726848602295,54.259918212890625,2.089231014251709,51.64381790161133,-8.130674362182617,51.5455207824707,2.220006227493286,69.87043762207031,-9.764695167541504,84.05708312988281,6.228390693664551,71.28193664550781,-5.608286380767822,86.38033294677734,5.265573501586914,103.4908447265625
35,Montell Jordan,Get It On Tonite,276266,False,1999,59,0.813,0.491,10,-9.923,0,0.077,0.241,4.61e-05,0.0817,0.868,99.008,"hip hop, pop, R&B",5562.891361956995,2800137.383232832,2656.6575614760814,129404.70826116882,2435.1042940151947,662155.1079680875,0.09544137865304947,0.0024670972488820553,-6.292559078246995e-07,0.0040506706573069096,1.6037158445669775e-07,0.005698728375136852,0.09271730914588057,0.08412080973062779,2.6607892513275146,576.6906127929688,0.3272016942501068,0.1022665947675705,-171.42369079589844,4276.443359375,82.9328384399414,904.172607421875,11.282790184020996,484.0278625488281,15.442866325378418,253.36587524414062,-3.0819668769836426,275.6351013183594,2.87554931640625,204.3117218017578,-17.08629035949707,201.56689453125,9.94538688659668,134.56906127929688,-17.83982276916504,142.79830932617188,-0.355812132358551,145.96424865722656,-7.008233547210693,134.67062377929688,2.9087038040161133,126.15538024902344,-13.266611099243164,92.51449584960938,2.07930326461792,84.13407897949219,-9.430669784545898,93.82969665527344,0.7433051466941833,97.29340362548828,-11.611482620239258,94.46986389160156,3.4693334102630615,76.34939575195312,-8.568445205688477,110.54733276367188,2.8395802974700928,102.21599578857422
36,Kylie Minogue,Spinning Around,207866,False,2000,55,0.761,0.662,6,-7.645,0,0.0548,0.292,6.19e-05,0.0956,0.631,120.043,"pop, Dance/Electronic",5478.925203022204,1679775.2690155418,2640.923497360061,98890.11984202081,2558.6281313421346,441040.5438038667,0.20435865223407745,0.006457110866904259,9.086771797228721e-07,0.02083098143339157,-8.69228970259428e-05,0.01135316677391529,0.11249508692365835,0.09983994234169688,10.602097511291504,9155.115234375,0.41312500834465027,0.08725138008594513,-53.42333984375,3065.8486328125,81.53895568847656,452.0733337402344,7.4993815422058105,561.10302734375,36.02661895751953,222.4197540283203,-2.153026580810547,110.43280792236328,12.238005638122559,210.85118103027344,6.484462738037109,108.93675231933594,5.226372718811035,115.08447265625,-0.558670163154602,102.48631286621094,12.385775566101074,87.18256378173828,-15.005274772644043,104.2499771118164,7.830397129058838,71.0143051147461,-11.960101127624512,66.65247344970703,4.8233489990234375,63.68198013305664,-7.54449987411499,62.06830596923828,6.303706169128418,75.5361099243164,-4.3738555908203125,80.61067962646484,5.981372356414795,71.76118469238281,-6.551748752593994,66.74049377441406,6.5702080726623535,62.27805709838867
37,JAY-Z,Big Pimpin',283066,True,1999,69,0.88,0.814,11,-6.307,0,0.14,0.168,0.00672,0.0584,0.942,138.083,hip hop,4134.116668228764,1484259.666034896,2040.8769243953789,156726.73837790193,2148.245222736408,393065.4617043922,0.23440924286842346,0.009550252929329872,-3.660481070255628e-06,0.03371140733361244,-1.262060413864674e-05,0.015341305173933506,0.10149962207105065,0.09119744879048455,13.932465553283691,15829.6796875,0.45541778206825256,0.08943317085504532,-73.6840591430664,4673.12158203125,91.00361633300781,1054.1937255859375,-34.945457458496094,634.486328125,40.862632751464844,402.79058837890625,1.5670117139816284,363.5454406738281,15.893229484558105,338.8459167480469,3.406681537628174,175.8150177001953,10.483785629272461,174.9822540283203,-10.8123779296875,225.71498107910156,11.814285278320312,112.3592758178711,1.5585895776748657,161.49945068359375,3.9647469520568848,93.75346374511719,0.03443652391433716,102.52908325195312,3.3573296070098877,87.46846008300781,-4.8328938484191895,74.59230041503906,14.442012786865234,79.9493179321289,-3.7034196853637695,74.22689056396484,-0.08739138394594193,92.47767639160156,-3.4341228008270264,66.54190826416016,3.5382707118988037,99.29045867919922
38,LeAnn Rimes,I Need You,229826,False,2001,61,0.478,0.736,7,-7.124,1,0.0367,0.02,9.58e-05,0.118,0.564,144.705,"pop, country",5125.139842313879,1684729.5795680343,2547.4857438559734,98141.75956274195,2376.2357448378593,404450.08330261154,0.1930467039346695,0.004346511792391539,-6.1569935496663675e-06,0.025108981877565384,1.0226084867781537e-07,0.007356512360274792,0.10490400604686319,0.09389915556218292,8.760140419006348,2551.521484375,0.3306841254234314,0.08739203959703445,-68.26436614990234,2979.162841796875,86.43667602539062,407.9989318847656,-1.1019476652145386,345.5085144042969,32.30931854248047,137.3455810546875,4.976323127746582,146.90248107910156,15.496113777160645,158.01626586914062,7.31553840637207,177.57275390625,7.624213695526123,88.617431640625,-1.161648154258728,73.77855682373047,14.221059799194336,112.03170776367188,-14.48189926147461,98.96104431152344,8.874463081359863,93.62443542480469,-10.809298515319824,90.95724487304688,7.103271484375,63.08916473388672,-3.9679677486419678,82.44491577148438,5.26222562789917,74.10796356201172,-6.428994178771973,80.56111907958984,10.807833671569824,73.69542694091797,-5.30147123336792,107.56729125976562,4.6650919914245605,79.03578186035156
39,Avant,Separated,255600,False,2000,55,0.798,0.48,0,-5.564,1,0.0276,0.247,0.0,0.237,0.643,108.241,"pop, R&B",6400.161299100232,2546574.34455578,2736.7483795338,163594.62341719156,3078.302614666974,1201334.1590665465,0.13994865119457245,0.0075544314458966255,-0.00011583617742871866,0.011673194356262684,-2.59735115832882e-05,0.010260366834700108,0.14197278911564626,0.12181651626637055,5.841625213623047,5269.6298828125,0.3268319368362427,0.09612950682640076,-140.8235321044922,5608.2158203125,50.484249114990234,1312.0638427734375,9.109795570373535,791.905029296875,23.771520614624023,605.8179931640625,-4.014806270599365,452.5301818847656,-1.989392876625061,293.4556884765625,-15.664219856262207,199.2188720703125,10.749783515930176,252.61912536621094,-15.966058731079102,265.4551086425781,9.290762901306152,314.2439880371094,-13.908166885375977,162.7427215576172,0.602375328540802,166.62022399902344,-10.01651382446289,210.74288940429688,2.575021743774414,154.8052520751953,-10.7816162109375,141.2600555419922,-0.9444273710250854,176.63038635253906,-5.910740852355957,135.1588134765625,1.603515625,200.77073669433594,-3.609703302383423,209.3099365234375,4.007249355316162,164.58412170410156
40,Enrique Iglesias,Be With You,219360,False,1999,54,0.683,0.866,1,-5.436,0,0.0329,0.0395,0.00161,0.0483,0.542,121.996,"pop, latin",5868.431181066177,1408255.5694465342,2677.213951351136,101905.93174560099,2683.203684948479,513243.21620122634,0.2623899579048157,0.003523118793964386,2.5500659830868244e-05,0.0402548611164093,0.00022477582388091832,0.014151179231703281,0.11543688586545729,0.10211121124714267,15.609314918518066,6915.04736328125,0.40309545397758484,0.08905651420354843,-27.19400978088379,2027.1103515625,71.97421264648438,525.5308227539062,3.743285655975342,478.9811706542969,38.1211051940918,186.64236450195312,2.4538967609405518,157.8783721923828,23.24892234802246,171.847412109375,0.12080109119415283,78.74284362792969,18.079484939575195,66.23754119873047,-6.921854019165039,90.3593978881836,14.177093505859375,71.06471252441406,-7.35400390625,52.503170013427734,7.670316219329834,56.158451080322266,-4.877848148345947,70.55307006835938,4.181082725524902,60.85935592651367,-3.620535135269165,62.56679153442383,6.248408317565918,56.96747589111328,-8.123716354370117,76.61305236816406,5.973424434661865,70.53142547607422,-5.999314785003662,64.36116790771484,5.906361103057861,71.12287139892578
